Type,Text,C3,C4,C5
ham,When should I come over?,,,
ham,Thank u!,,,
ham,Hey they r not watching movie tonight so i'll prob b home early...,,,
ham,Lmao!nice 1,,,
ham,Hey are you angry with me. Reply me dr.,,,
ham,Nope. I just forgot. Will show next week,,,
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",,,
ham,* You gonna ring this weekend or wot?,,,
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,,,
ham,U still havent got urself a jacket ah?,,,
ham,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS �� FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,"I��L CALL U\""""",
ham,I've been trying to reach him without success,,,
ham,X2  &lt;#&gt; . Are you going to get that,,,
ham,"Hurry up, I've been weed-deficient for like three days",,,
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,,,
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,,,
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",,,
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",,,
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",,,
ham,Nope i waiting in sch 4 daddy... ,,,
ham,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,,,
ham,Then. You are eldest know.,,,
spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",,,
ham,Pls send me your address sir.,,,
ham,Ok.,,,
ham,", ow u dey.i paid 60,400thousad.i told  u would call . ",,,
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,,,
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,,,
ham,Great. Never been better. Each day gives even more reasons to thank God,,,
ham,Shuhui has bought ron's present it's a swatch watch...,,,
spam,ringtoneking 84484,,,
ham,Yeah no probs - last night is obviously catching up with you... Speak soon ,,,
ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,,,
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,,,
ham,"It's fine, imma get a drink or somethin. Want me to come find you?",,,
ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,,,
ham,Fine i miss you very much.,,,
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,,,
ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,,,
ham,How r �_ going to send it to me?,,,
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,,,
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",,,
ham,Da is good good player.why he is unsold.,,,
ham,Ok lor... But buy wat?,,,
ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore",,,
ham,Aight ill get on fb in a couple minutes,,,
ham,Aiyo please �_ got time meh.,,,
ham,I just cooked a rather nice salmon a la you,,,
ham,"Aight, call me once you're close",,,
ham,"Aight yo, dats straight dogg",,,
ham,Just hopeing that wasn���t too pissed up to remember and has gone off to his sisters or something!,,,
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",,,
ham,"It could work, we'll reach a consensus at the next meeting",,,
ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,,,
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",,,
ham,"Aight, can you text me the address?",,,
ham,"No, but you told me you were going, before you got drunk!",,,
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,,,
ham,Are you ok. What happen to behave like this,,,
ham,I went to project centre,,,
ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,,,
ham,Yes..gauti and sehwag out of odi series.,,,
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a �500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",,,
ham,"Sorry pa, i dont knw who ru pa?",,,
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",,,
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",,,
ham,All will come alive.better correct any good looking figure there itself..,,,
spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",,,
ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,,,
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,,,
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,,,
spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,,,
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",,,
ham,Thanks chikku..:-) gud nyt:-*,,,
ham,Got meh... When?,,,
ham,"No, I was trying it all weekend ;V",,,
ham,"\What are youdoing later? Sar xxx\""""",,,
ham,It has issues right now. Ill fix for her by tomorrow.,,,
ham,Wat uniform? In where get?,,,
ham,"Call me, i am senthil from hsbc.",,,
ham,I'm done. C �_ there.,,,
ham,Senthil group company Apnt 5pm.,,,
ham,Got c... I lazy to type... I forgot �_ in lect... I saw a pouch but like not v nice...,,,
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,,,
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",,,
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,,,
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",,,
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",,,
ham,U attend ur driving lesson how many times a wk n which day?,,,
ham,Ofcourse I also upload some songs,,,
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,,,
ham,"Its ok., i just askd did u knw tht no?",,,
ham,Well then you have a great weekend!,,,
ham,"That's cool he'll be here all night, lemme know when you're around",,,
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",,,
ham,"A few people are at the game, I'm at the mall with iouri and kaila",,,
ham,Nt joking seriously i told,,,
ham,Do you think i can move  &lt;#&gt;  in a week,,,
ham,He says hi and to get your ass back to south tampa (preferably at a kegger),,,
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,,,
ham,Headin towards busetop,,,
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",,,
ham,they released another Italian one today and it has a cosign option,,,
ham,Good evening! How are you?,,,
ham,"Sorry,  in meeting I'll call you later",,,
ham,I am not having her number sir,,,
ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,,,
ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),,,
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",,,
ham,Got it. Seventeen pounds for seven hundred ml ��� hope ok.,,,
spam,URGENT This is our 2nd attempt to contact U. Your �900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,,,
ham,Yes :)it completely in out of form:)clark also utter waste.,,,
ham,Yes! How is a pretty lady like you single?,,,
ham,"Sorry, I'll call later",,,
ham,Si si. I think ill go make those oreo truffles.,,,
ham,"Sorry,in meeting I'll call later",,,
ham,What time do u get out?,,,
ham,You intrepid duo you! Have a great time and see you both soon. ,,,
ham,Yup,,,
ham,Stupid.its not possible,,,
ham,Yeah that'd pretty much be the best case scenario,,,
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p�3.99,,,
ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,,,
ham,Have you heard from this week?,,,
ham,Thts wat Wright Brother did to fly..,,,
ham, &lt;#&gt;  mins but i had to stop somewhere first.,,,
ham,Hey you told your name to gautham ah?,,,
ham,"Hey elaine, is today's meeting still on?",,,
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,,,
ham,Ok lor but not too early. Me still having project meeting now.,,,
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",,,
spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,,,
ham,Shall call now dear having food,,,
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,,,
ham,"Sorry, I'll call later",,,
ham,Not able to do anything.,,,
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",GN,GE,"GNT:-)"""
ham,Thanks for loving me so. You rock,,,
ham,Where you. What happen,,,
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",,,
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",,,
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",,,
ham,"Miss ya, need ya, want ya, love ya.",,,
ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",,,
ham,"Mostly sports type..lyk footbl,crckt..",,,
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",,,
ham,See you there! ,,,
ham,At WHAT TIME should i come tomorrow,,,
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",,,
ham,at bruce b downs &amp; fletcher now,,,
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,,,
ham,God bless.get good sleep my dear...i will pray!,,,
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,,,
ham,Me sef dey laugh you. Meanwhile how's my darling anjie!,,,
ham,Shall i start from hear.,,,
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!",,,
ham,Thanx...,,,
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",,,
ham,Were gonna go get some tacos,,,
